"State","FIPS","Name","TotalVotes","Obama","Romney"
"KY",21177,"Muhlenberg",12737,4771,7762
"KY",21175,"Morgan",4472,1369,3021
"KY",21173,"Montgomery",10248,3701,6398
"KY",21171,"Monroe",4746,936,3762
"KY",21169,"Metcalfe",4184,1425,2676
"KY",21167,"Mercer",9936,2966,6820
"KY",21165,"Menifee",2598,1048,1484
"KY",21163,"Meade",10915,4122,6606
"KY",21161,"Mason",6879,2592,4197
"KY",21159,"Martin",3824,574,3180
"KY",21157,"Marshall",15714,5022,10402
"KY",21155,"Marion",7316,3418,3800
"KY",21153,"Magoffin",4905,1433,3391
"KY",21151,"Madison",33317,11512,21128
"KY",21149,"McLean",4200,1432,2705
"KY",21147,"McCreary",5704,1069,4564
"KY",21145,"McCracken",30540,10062,19979
"KY",21143,"Lyon",3838,1373,2412
"KY",21141,"Logan",10509,3469,6899
"KY",21139,"Livingston",4511,1346,3089
"KY",21137,"Lincoln",9152,2582,6416
"KY",21135,"Lewis",4769,1342,3326
"KY",21133,"Letcher",8758,1702,6811
"KY",21131,"Leslie",4950,433,4439
"KY",21129,"Lee",2623,595,1977
"KY",21127,"Lawrence",5592,1520,3995
"KY",21125,"Laurel",22408,3905,18151
"KY",21123,"LaRue",5764,1733,3911
"KY",21121,"Knox",11100,2484,8467
"KY",21119,"Knott",5693,1420,4130
"KY",21117,"Kenton",67679,24917,41387
"KY",21115,"Johnson",9035,1723,7095
"KY",21113,"Jessamine",20620,6001,14232
"KY",21111,"Jefferson",339500,186164,148415
"KY",21109,"Jackson",5061,612,4365
"KY",21107,"Hopkins",19765,5789,13681
"KY",21105,"Hickman",2139,686,1431
"KY",21103,"Henry",6584,2529,3940
"KY",21101,"Henderson",18614,8091,10296
"KY",21099,"Hart",6621,2283,4256
"KY",21097,"Harrison",7163,2471,4556
"KY",21095,"Harlan",10658,1830,8653
"KY",21093,"Hardin",39212,15214,23357
"KY",21091,"Hancock",4133,1833,2212
"KY",21089,"Greenup",15159,6027,8855
"KY",21087,"Green",4856,1165,3634
"KY",21085,"Grayson",9269,2744,6404
"KY",21083,"Graves",15493,4547,10699
"KY",21081,"Grant",8606,2810,5664
"KY",21079,"Garrard",7077,1661,5310
"KY",21077,"Gallatin",3060,1238,1758
"KY",21075,"Fulton",2481,1022,1425
"KY",21073,"Franklin",23337,11535,11345
"KY",21071,"Floyd",14890,4733,9784
"KY",21069,"Fleming",5782,1911,3780
"KY",21067,"Fayette",125821,62078,60793
"KY",21065,"Estill",5184,1356,3749
"KY",21063,"Elliott",2399,1186,1126
"KY",21061,"Edmonson",4664,1374,3232
"KY",21059,"Daviess",42079,16208,25092
"KY",21057,"Cumberland",2853,599,2216
"KY",21055,"Crittenden",3854,960,2839
"KY",21053,"Clinton",4393,752,3569
"KY",21051,"Clay",7383,1111,6176
"KY",21049,"Clark",15410,5228,9931
"KY",21047,"Christian",21953,8252,13475
"KY",21045,"Casey",6091,1086,4904
"KY",21043,"Carter",8906,3383,5279
"KY",21041,"Carroll",3680,1629,1999
"KY",21039,"Carlisle",2619,750,1835
"KY",21037,"Campbell",40173,15080,24240
"KY",21035,"Calloway",15064,5314,9438
"KY",21033,"Caldwell",5860,1852,3904
"KY",21031,"Butler",5058,1293,3716
"KY",21029,"Bullitt",31775,9971,21306
"KY",21027,"Breckinridge",7967,2825,5025
"KY",21025,"Breathitt",5008,1562,3318
"KY",21023,"Bracken",3230,1147,2029
"KY",21021,"Boyle",12368,4471,7703
"KY",21019,"Boyd",19040,7776,10883
"KY",21017,"Bourbon",7909,3075,4692
"KY",21015,"Boone",52495,15628,35920
"KY",21013,"Bell",9482,2224,7127
"KY",21011,"Bath",4122,1770,2275
"KY",21009,"Barren",16565,5400,10922
"KY",21007,"Ballard",3895,1189,2647
"KY",21005,"Anderson",10318,3315,6822
"KY",21003,"Allen",7099,1808,5184
"KY",21001,"Adair",7600,1660,5841
"KS",20209,"Wyandotte",49422,33265,15273
"KS",20207,"Woodson",1435,377,1030
"KS",20205,"Wilson",3699,813,2812
"KS",20203,"Wichita",987,157,821
"KS",20201,"Washington",2863,515,2300
"KS",20199,"Wallace",781,68,702
"KS",20197,"Wabaunsee",3229,908,2230
"KS",20195,"Trego",1544,289,1230
"KS",20193,"Thomas",3388,576,2729
"KS",20191,"Sumner",8989,2617,6162
"KS",20189,"Stevens",1998,241,1724
"KS",20187,"Stanton",713,135,571
"KS",20185,"Stafford",1833,403,1382
"KS",20183,"Smith",1983,345,1598
"KS",20181,"Sherman",2606,575,1967
"KS",20179,"Sheridan",1320,165,1136
"KS",20177,"Shawnee",74844,35959,37226
"KS",20175,"Seward",4955,1393,3495
"KS",20173,"Sedgwick",177852,69373,104411
"KS",20171,"Scott",2019,271,1702
"KS",20169,"Saline",21102,6910,13697
"KS",20167,"Russell",3140,584,2505
"KS",20165,"Rush",1549,361,1151
"KS",20163,"Rooks",2625,398,2159
"KS",20161,"Riley",20266,8587,11157
"KS",20159,"Rice",3622,899,2631
"KS",20157,"Republic",2640,470,2098
"KS",20155,"Reno",23869,7888,15398
"KS",20153,"Rawlins",1420,184,1207
"KS",20151,"Pratt",3752,974,2730
"KS",20149,"Pottawatomie",9303,2291,6692
"KS",20147,"Phillips",2537,376,2116
"KS",20145,"Pawnee",2565,704,1808
"KS",20143,"Ottawa",2888,548,2260
"KS",20141,"Osborne",1802,320,1448
"KS",20139,"Osage",6771,2228,4336
"KS",20137,"Norton",2296,393,1855
"KS",20135,"Ness",1417,211,1190
"KS",20133,"Neosho",6359,2012,4193
"KS",20131,"Nemaha",4959,988,3878
"KS",20129,"Morton",1247,180,1050
"KS",20127,"Morris",2526,705,1750
"KS",20125,"Montgomery",12093,3406,8417
"KS",20123,"Mitchell",2923,576,2293
"KS",20121,"Miami",14642,4635,9726
"KS",20119,"Meade",1648,254,1394
"KS",20117,"Marshall",4679,1451,3123
"KS",20115,"Marion",5368,1371,3865
"KS",20113,"McPherson",12060,3384,8399
"KS",20111,"Lyon",11614,4972,6358
"KS",20109,"Logan",1302,194,1084
"KS",20107,"Linn",4294,1108,3079
"KS",20105,"Lincoln",1459,284,1148
"KS",20103,"Leavenworth",28532,11072,16825
"KS",20101,"Lane",917,170,732
"KS",20099,"Labette",7907,3074,4668
"KS",20097,"Kiowa",1133,160,970
"KS",20095,"Kingman",3199,731,2371
"KS",20093,"Kearny",1341,261,1060
"KS",20091,"Johnson",268145,107651,155442
"KS",20089,"Jewell",1477,225,1220
"KS",20087,"Jefferson",7725,2883,4647
"KS",20085,"Jackson",5474,1870,3476
"KS",20083,"Hodgeman",1050,178,857
"KS",20081,"Haskell",1355,202,1131
"KS",20079,"Harvey",13805,5162,8352
"KS",20077,"Harper",2335,536,1723
"KS",20075,"Hamilton",857,159,678
"KS",20073,"Greenwood",2706,653,1986
"KS",20071,"Greeley",665,112,539
"KS",20069,"Gray",1901,304,1568
"KS",20067,"Grant",2215,437,1742
"KS",20065,"Graham",1319,248,1044
"KS",20063,"Gove",1368,174,1155
"KS",20061,"Geary",7526,3158,4242
"KS",20059,"Franklin",10806,3611,6893
"KS",20057,"Ford",8082,2468,5459
"KS",20055,"Finney",7593,2307,5108
"KS",20053,"Ellsworth",2677,696,1905
"KS",20051,"Ellis",12779,3464,9057
"KS",20049,"Elk",1356,277,1040
"KS",20047,"Edwards",1365,291,1048
"KS",20045,"Douglas",46283,28012,17028
"KS",20043,"Doniphan",3369,885,2397
"KS",20041,"Dickinson",7854,1962,5709
"KS",20039,"Decatur",1533,266,1219
"KS",20037,"Crawford",14385,6545,7480
"KS",20035,"Cowley",12444,4219,7932
"KS",20033,"Comanche",915,141,756
"KS",20031,"Coffey",3839,884,2860
"KS",20029,"Cloud",3957,951,2886
"KS",20027,"Clay",3584,811,2715
"KS",20025,"Clark",1000,171,791
"KS",20023,"Cheyenne",1422,231,1157
"KS",20021,"Cherokee",8396,2868,5345
"KS",20019,"Chautauqua",1502,259,1201
"KS",20017,"Chase",1233,343,857
"KS",20015,"Butler",25452,7124,17764
"KS",20013,"Brown",3865,1039,2738
"KS",20011,"Bourbon",6118,1951,4022
"KS",20009,"Barton",12010,2693,9132
"KS",20007,"Barber",2282,473,1753
"KS",20005,"Atchison",6499,2486,3836
"KS",20003,"Anderson",3274,937,2246
"KS",20001,"Allen",5221,1842,3261
"IA",19197,"Wright",6174,2794,3309
"IA",19195,"Worth",4143,2343,1743
"IA",19193,"Woodbury",44702,22026,22136
"IA",19191,"Winneshiek",11016,6245,4618
"IA",19189,"Winnebago",5878,2895,2897
"IA",19187,"Webster",18118,9458,8453
"IA",19185,"Wayne",2886,1251,1583
"IA",19183,"Washington",10880,5081,5540
"IA",19181,"Warren",25875,12521,13031
"IA",19179,"Wapello",15630,8616,6777
"IA",19177,"Van Buren",3540,1398,2058
"IA",19175,"Union",5899,3029,2800
"IA",19173,"Taylor",2978,1261,1680
"IA",19171,"Tama",8930,4737,4076
"IA",19169,"Story",46529,25940,19557
"IA",19167,"Sioux",17181,2683,14361
"IA",19165,"Shelby",6456,2468,3903
"IA",19163,"Scott",89826,50581,38223
"IA",19161,"Sac",5256,2117,3086
"IA",19159,"Ringgold",2578,1181,1366
"IA",19157,"Poweshiek",9858,5307,4409
"IA",19155,"Pottawattamie",41679,19347,21751
"IA",19153,"Polk",227563,128264,96029
"IA",19151,"Pocahontas",3992,1518,2388
"IA",19149,"Plymouth",12909,4148,8577
"IA",19147,"Palo Alto",4857,2124,2649
"IA",19145,"Page",7014,2588,4338
"IA",19143,"Osceola",3179,909,2225
"IA",19141,"O'Brien",7295,1964,5259
"IA",19139,"Muscatine",19726,11213,8152
"IA",19137,"Montgomery",5000,1919,2999
"IA",19135,"Monroe",3802,1729,2022
"IA",19133,"Monona",4707,2098,2555
"IA",19131,"Mitchell",5580,2831,2643
"IA",19129,"Mills",7169,2842,4211
"IA",19127,"Marshall",18727,10085,8411
"IA",19125,"Marion",17536,7478,9810
"IA",19123,"Mahaska",10777,4207,6420
"IA",19121,"Madison",8140,3508,4492
"IA",19119,"Lyon",6466,1416,4965
"IA",19117,"Lucas",4273,1977,2248
"IA",19115,"Louisa",4921,2449,2416
"IA",19113,"Linn",117122,68028,47427
"IA",19111,"Lee",16488,9428,6787
"IA",19109,"Kossuth",8833,3824,4914
"IA",19107,"Keokuk",5221,2298,2840
"IA",19105,"Jones",10371,5514,4712
"IA",19103,"Johnson",74928,50090,23556
"IA",19101,"Jefferson",8405,4772,3429
"IA",19099,"Jasper",19385,10240,8868
"IA",19097,"Jackson",10166,5877,4171
"IA",19095,"Iowa",8788,4118,4551
"IA",19093,"Ida",3626,1317,2276
"IA",19091,"Humboldt",5124,1967,3099
"IA",19089,"Howard",4625,2767,1793
"IA",19087,"Henry",9613,4451,5025
"IA",19085,"Harrison",7282,3131,4059
"IA",19083,"Hardin",8775,4021,4647
"IA",19081,"Hancock",5881,2506,3306
"IA",19079,"Hamilton",7872,3776,3986
"IA",19077,"Guthrie",5843,2565,3164
"IA",19075,"Grundy",6890,2615,4205
"IA",19073,"Greene",4804,2369,2373
"IA",19071,"Fremont",3655,1636,1971
"IA",19069,"Franklin",5133,2256,2818
"IA",19067,"Floyd",8228,4674,3466
"IA",19065,"Fayette",10309,5709,4484
"IA",19063,"Emmet",4646,2087,2499
"IA",19061,"Dubuque",50516,28600,21265
"IA",19059,"Dickinson",10118,4088,5911
"IA",19057,"Des Moines",20264,11873,8130
"IA",19055,"Delaware",9323,4605,4628
"IA",19053,"Decatur",3812,1790,1945
"IA",19051,"Davis",3738,1518,2133
"IA",19049,"Dallas",37799,16466,20921
"IA",19047,"Crawford",6686,3035,3584
"IA",19045,"Clinton",24873,15123,9423
"IA",19043,"Clayton",9035,4768,4146
"IA",19041,"Clay",8400,3363,4934
"IA",19039,"Clarke",4398,2187,2124
"IA",19037,"Chickasaw",6462,3552,2836
"IA",19035,"Cherokee",6367,2623,3656
"IA",19033,"Cerro Gordo",23548,13204,10084
"IA",19031,"Cedar",9548,4931,4510
"IA",19029,"Cass",7167,2856,4212
"IA",19027,"Carroll",10581,4912,5577
"IA",19025,"Calhoun",5190,2232,2890
"IA",19023,"Butler",7510,3321,4104
"IA",19021,"Buena Vista",8322,3683,4548
"IA",19019,"Buchanan",10478,5903,4443
"IA",19017,"Bremer",13218,6710,6383
"IA",19015,"Boone",14237,7457,6540
"IA",19013,"Black Hawk",66205,39338,26078
"IA",19011,"Benton",13959,6850,6935
"IA",19009,"Audubon",3439,1608,1800
"IA",19007,"Appanoose",6176,2934,3153
"IA",19005,"Allamakee",6824,3511,3230
"IA",19003,"Adams",2158,1018,1103
"IA",19001,"Adair",3959,1788,2110
"IN",18183,"Whitley",15005,4420,10257
"IN",18181,"White",9901,3635,5970
"IN",18179,"Wells",12922,3434,9255
"IN",18177,"Wayne",25458,10591,14321
"IN",18175,"Washington",10725,3909,6532
"IN",18173,"Warrick",24627,8791,15350
"IN",18171,"Warren",3798,1324,2377
"IN",18169,"Wabash",12702,3929,8528
"IN",18167,"Vigo",39843,19707,19368
"IN",18165,"Vermillion",6578,2979,3426
"IN",18163,"Vanderburgh",72416,31659,39504
"IN",18161,"Union",3099,1018,2022
"IN",18159,"Tipton",7364,2432,4773
"IN",18157,"Tippecanoe",56696,26642,28708
"IN",18155,"Switzerland",3397,1437,1872
"IN",18153,"Sullivan",8289,3191,4902
"IN",18151,"Steuben",13677,4846,8542
"IN",18149,"Starke",8752,3809,4738
"IN",18147,"Spencer",9725,4026,5515
"IN",18145,"Shelby",16743,5357,10972
"IN",18143,"Scott",8716,3998,4539
"IN",18141,"St. Joseph",110644,56458,52575
"IN",18139,"Rush",7026,2221,4633
"IN",18137,"Ripley",10982,3241,7484
"IN",18135,"Randolph",10188,3768,6218
"IN",18133,"Putnam",13813,4504,9004
"IN",18131,"Pulaski",5399,1899,3366
"IN",18129,"Posey",12216,4531,7427
"IN",18127,"Porter",72487,36950,34197
"IN",18125,"Pike",5924,2125,3627
"IN",18123,"Perry",7866,4314,3403
"IN",18121,"Parke",6504,2106,4228
"IN",18119,"Owen",8107,2823,5062
"IN",18117,"Orange",7753,2939,4615
"IN",18115,"Ohio",2812,992,1757
"IN",18113,"Noble",16244,5229,10680
"IN",18111,"Newton",5652,2212,3291
"IN",18109,"Morgan",28251,7969,19591
"IN",18107,"Montgomery",14349,4244,9768
"IN",18105,"Monroe",40200,22885,16254
"IN",18103,"Miami",12758,4220,8163
"IN",18101,"Martin",4742,1351,3262
"IN",18099,"Marshall",17751,6136,11260
"IN",18097,"Marion",357745,215474,136131
"IN",18095,"Madison",52340,24404,26755
"IN",18093,"Lawrence",17822,5779,11622
"IN",18091,"LaPorte",43657,24104,18609
"IN",18089,"Lake",201648,130824,68397
"IN",18087,"LaGrange",9311,2897,6227
"IN",18085,"Kosciusko",30039,6862,22553
"IN",18083,"Knox",15145,5228,9612
"IN",18081,"Johnson",57362,17080,39136
"IN",18079,"Jennings",10237,3818,6112
"IN",18077,"Jefferson",13120,5728,7096
"IN",18075,"Jay",7897,3063,4643
"IN",18073,"Jasper",12891,4672,7955
"IN",18071,"Jackson",16704,5838,10419
"IN",18069,"Huntington",15753,4596,10862
"IN",18067,"Howard",36194,15097,20284
"IN",18065,"Henry",18996,7613,10836
"IN",18063,"Hendricks",66590,21100,44308
"IN",18061,"Harrison",17646,6600,10629
"IN",18059,"Hancock",32758,9303,22750
"IN",18057,"Hamilton",136803,43794,90740
"IN",18055,"Greene",13101,4340,8457
"IN",18053,"Grant",25258,9589,15148
"IN",18051,"Gibson",14718,4928,9487
"IN",18049,"Fulton",8120,2621,5315
"IN",18047,"Franklin",10549,2907,7421
"IN",18045,"Fountain",7103,2233,4660
"IN",18043,"Floyd",35283,14805,19868
"IN",18041,"Fayette",8816,3553,5044
"IN",18039,"Elkhart",67768,24376,42348
"IN",18037,"Dubois",18542,6522,11654
"IN",18035,"Delaware",44924,22630,21231
"IN",18033,"DeKalb",16314,5419,10586
"IN",18031,"Decatur",10303,2941,7119
"IN",18029,"Dearborn",22352,6527,15391
"IN",18027,"Daviess",10246,2437,7638
"IN",18025,"Crawford",4586,2040,2418
"IN",18023,"Clinton",9879,3307,6338
"IN",18021,"Clay",10922,3630,7065
"IN",18019,"Clark",47062,20775,25422
"IN",18017,"Cass",14137,5365,8432
"IN",18015,"Carroll",7793,2631,4993
"IN",18013,"Brown",7590,3056,4330
"IN",18011,"Boone",27725,8326,18807
"IN",18009,"Blackford",4740,1927,2710
"IN",18007,"Benton",3577,1159,2329
"IN",18005,"Bartholomew",29313,10622,18083
"IN",18003,"Allen",146405,59834,84378
"IN",18001,"Adams",12998,3800,8936
"IL",17203,"Woodford",18848,5564,12947
"IL",17201,"Winnebago",116101,60334,53722
"IL",17199,"Williamson",29079,10622,17880
"IL",17197,"Will",249708,127522,118366
"IL",17195,"Whiteside",21492,12393,8676
"IL",17193,"White",7059,2187,4729
"IL",17191,"Wayne",7676,1514,5984
"IL",17189,"Washington",7398,2448,4787
"IL",17187,"Warren",7476,3893,3460
"IL",17185,"Wabash",5127,1588,3473
"IL",17183,"Vermilion",26153,10773,14888
"IL",17181,"Union",8274,3135,4951
"IL",17179,"Tazewell",60903,24385,35266
"IL",17177,"Stephenson",17029,7954,8742
